Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-08-11 00:00:00-04:00,221.77999877929688,223.0500030517578,220.39999389648438,221.3000030517578,31646200,0.0,0.0,AMZN
2025-08-12 00:00:00-04:00,222.22999572753906,223.5,219.0500030517578,221.47000122070312,37185800,0.0,0.0,AMZN
2025-08-13 00:00:00-04:00,222.0,224.9199981689453,222.0,224.55999755859375,36508300,0.0,0.0,AMZN
2025-08-14 00:00:00-04:00,227.39999389648438,233.11000061035156,227.02000427246094,230.97999572753906,61545800,0.0,0.0,AMZN
2025-08-15 00:00:00-04:00,232.5800018310547,234.0800018310547,229.80999755859375,231.02999877929688,39649200,0.0,0.0,AMZN
2025-08-18 00:00:00-04:00,230.22999572753906,231.91000366210938,228.3300018310547,231.49000549316406,25248900,0.0,0.0,AMZN
2025-08-19 00:00:00-04:00,230.08999633789062,230.52999877929688,227.1199951171875,228.00999450683594,29891000,0.0,0.0,AMZN
2025-08-20 00:00:00-04:00,227.1199951171875,227.27000427246094,220.9199981689453,223.80999755859375,36604300,0.0,0.0,AMZN
2025-08-21 00:00:00-04:00,222.64999389648438,222.77999877929688,220.5,221.9499969482422,32140500,0.0,0.0,AMZN
2025-08-22 00:00:00-04:00,222.7899932861328,229.13999938964844,220.82000732421875,228.83999633789062,37315300,0.0,0.0,AMZN
2025-08-25 00:00:00-04:00,227.35000610351562,229.60000610351562,227.30999755859375,227.94000244140625,22633700,0.0,0.0,AMZN
2025-08-26 00:00:00-04:00,227.11000061035156,229.0,226.02000427246094,228.7100067138672,26105400,0.0,0.0,AMZN
2025-08-27 00:00:00-04:00,228.57000732421875,229.8699951171875,227.80999755859375,229.1199951171875,21254500,0.0,0.0,AMZN
2025-08-28 00:00:00-04:00,229.00999450683594,232.7100067138672,228.02000427246094,231.60000610351562,33679600,0.0,0.0,AMZN
2025-08-29 00:00:00-04:00,231.32000732421875,231.80999755859375,228.16000366210938,229.0,26199200,0.0,0.0,AMZN
2025-09-02 00:00:00-04:00,223.52000427246094,226.1699981689453,221.8300018310547,225.33999633789062,38843900,0.0,0.0,AMZN
2025-09-03 00:00:00-04:00,225.2100067138672,227.1699981689453,224.36000061035156,225.99000549316406,29223100,0.0,0.0,AMZN
2025-09-04 00:00:00-04:00,231.19000244140625,235.77000427246094,230.77999877929688,235.67999267578125,59391800,0.0,0.0,AMZN
2025-09-05 00:00:00-04:00,235.19000244140625,236.0,231.92999267578125,232.3300018310547,36721800,0.0,0.0,AMZN
2025-09-08 00:00:00-04:00,234.94000244140625,237.60000610351562,233.75,235.83999633789062,33947100,0.0,0.0,AMZN
2025-09-09 00:00:00-04:00,236.36000061035156,238.85000610351562,235.0800018310547,238.24000549316406,27033800,0.0,0.0,AMZN
2025-09-10 00:00:00-04:00,237.51499938964844,237.67999267578125,229.09620666503906,230.3300018310547,60171397,0.0,0.0,AMZN
2025-08-11 00:00:00-04:00,335.0,346.6400146484375,334.1499938964844,339.0299987792969,105320200,0.0,0.0,TSLA
2025-08-12 00:00:00-04:00,345.0,345.260009765625,332.94000244140625,340.8399963378906,80522100,0.0,0.0,TSLA
2025-08-13 00:00:00-04:00,341.5,348.9800109863281,338.20001220703125,339.3800048828125,67838900,0.0,0.0,TSLA
2025-08-14 00:00:00-04:00,335.760009765625,340.4700012207031,330.3999938964844,335.5799865722656,75000700,0.0,0.0,TSLA
2025-08-15 00:00:00-04:00,337.6600036621094,339.29998779296875,327.0199890136719,330.55999755859375,74319800,0.0,0.0,TSLA
2025-08-18 00:00:00-04:00,329.6199951171875,336.2699890136719,329.5899963378906,335.1600036621094,56956600,0.0,0.0,TSLA
2025-08-19 00:00:00-04:00,335.7900085449219,340.54998779296875,327.8500061035156,329.30999755859375,75956000,0.0,0.0,TSLA
2025-08-20 00:00:00-04:00,329.2200012207031,331.3699951171875,314.6000061035156,323.8999938964844,77481800,0.0,0.0,TSLA
2025-08-21 00:00:00-04:00,322.0799865722656,324.8999938964844,318.67999267578125,320.1099853515625,55744400,0.0,0.0,TSLA
2025-08-22 00:00:00-04:00,321.6600036621094,340.25,319.69000244140625,340.010009765625,94016300,0.0,0.0,TSLA
2025-08-25 00:00:00-04:00,338.8999938964844,349.5299987792969,335.0299987792969,346.6000061035156,86670000,0.0,0.0,TSLA
2025-08-26 00:00:00-04:00,344.92999267578125,351.8999938964844,343.7200012207031,351.6700134277344,76651600,0.0,0.0,TSLA
2025-08-27 00:00:00-04:00,351.94000244140625,355.3900146484375,349.1600036621094,349.6000061035156,65519000,0.0,0.0,TSLA
2025-08-28 00:00:00-04:00,350.9100036621094,353.54998779296875,340.260009765625,345.9800109863281,67903200,0.0,0.0,TSLA
2025-08-29 00:00:00-04:00,347.2300109863281,348.75,331.70001220703125,333.8699951171875,81145700,0.0,0.0,TSLA
